EventID,X,Y,Z,Magnitude
1118,4509.843450521521,7115.220872627066,-994.1400025451176,3.720929107399368
1119,2062.4001703548242,8015.21393507418,-2295.5362584886034,2.5366101532108276
1120,1518.0596851312166,6757.2130893119875,-1435.8169690281034,1.5984573392625325
1121,4554.9923194759085,7984.328626291572,-1972.1084051117334,4.311038788086616
1122,4822.605992919013,5819.206099756668,-2414.17052008498,3.560249590845997
1123,4448.510469061803,6484.258939214125,-1714.3822142928534,4.442744295494588
1124,4238.064298899512,7536.911995254459,-1006.3387740684418,1.9578795936488151
1125,3620.9679225560867,5072.631862428315,-918.7690748596397,3.096878534166555
1126,3203.429482436557,7889.845241355816,-883.7011703069084,2.946354711454907
1127,1347.9470396456404,8342.142005072667,-2153.6054686125517,3.2502269642752117
1128,2633.8128522827947,6596.5666443758055,-1016.3598382106175,0.6532662641653233
1129,2490.7540680492557,6791.769668708657,-2469.5538622277304,1.6668772955094964
1130,2039.0151350413048,8405.128848866123,-1153.9372468927918,4.137350295163229
1131,3893.6804547543397,8102.618541304133,-629.0389343184584,2.1952802194889074
1132,2983.502940315083,6152.5979561335,-2965.640413272607,4.3425747163261885
1133,1324.1848636305917,6295.904426246156,-1899.090172053005,1.354012690579903
1134,1880.7328077992454,7715.5129295623865,-1380.5725289649886,4.489695893924358
1135,3733.035054638384,7252.792369792645,-1245.5605737811175,3.290323635838129
1136,1304.5234379612007,5648.918284385988,-2559.7806043269943,3.6055736962659513
1137,4404.827656195075,6239.719636916666,-569.541811903518,2.0874446888101432
1138,2980.586108055897,8599.933107514616,-1461.8365800725676,4.128032485042484
1139,2922.346309306592,7752.697746889054,-2589.1484969293306,2.681851603834488
1140,3369.6311386380703,8943.897270742078,-2948.6937207187116,3.22375352089854
1141,4298.723863700597,8068.050119923078,-1041.8395030255601,0.879233085345144
1142,2391.2368316087723,8767.89772857436,-2800.7381513863525,3.0267228035715736
1143,3712.0646102362543,5864.754295481902,-2647.372697324409,4.016315953048626
1144,3262.927855983164,8085.939499267703,-1562.9249328607734,1.2131329128639523
1145,2068.1130806776855,5080.870080591189,-1491.2362413759506,3.450903738539384
1146,4514.519945420632,7683.040086846136,-1282.7822035190038,0.6016030359786182
1147,4189.704086427712,6877.129112480965,-2016.2149683409482,4.204812066250076
1148,3633.807338633702,6387.040287680275,-1065.2533275829428,4.431668464124745
1149,4402.326916376967,8449.617409172357,-564.1035009602783,1.9167202671923778
1150,4469.176803839209,8417.070770630122,-2322.2626423002926,0.9282953988613394
1151,3833.451906860139,5089.206819594574,-1242.4284586551353,3.13430547265258
1152,4348.053313454688,7438.020489797724,-678.8283690121079,0.6193380565899163
1153,3789.8858466771344,6471.328897283825,-1284.2830934573933,2.429945125188747
1154,3720.5630870412015,6662.644006001797,-1297.2262533893513,1.587116700551546
1155,3474.4455128607374,8328.162956875105,-2440.568577286984,2.3933562158115076
1156,4010.866558230565,6239.359086110713,-1662.1744992007677,0.5731020589534279
1157,1634.420421172295,8772.19524255048,-1593.6928909885496,0.7064487322828259
1158,4523.483036795714,5718.535305488563,-1249.676093860118,0.5639033153735293
1159,4487.374110980928,7650.889693472711,-507.9463752595434,2.976527480188456
1160,1116.9891321382365,7688.420268055059,-2915.8904436405946,2.740371670700834
1161,4303.26700225905,6008.780645711673,-2836.918346831283,1.4326319941464178
1162,1515.4794698937808,6299.002435868808,-2805.1248264227033,3.0865725156160853
1163,2340.4754170365677,8339.193970319762,-1142.552163777608,4.0368290275799
1164,3974.033025166431,8047.22101981981,-2659.115512223106,1.6092884041044546
1165,1643.0395841932327,6316.383521259038,-1443.870313774137,3.82797523151595
1166,4271.868096476249,7135.826187739735,-2188.327805266354,3.150036544008726
1167,4328.536711830968,5246.721185012382,-1856.7001094732225,0.6352817726919326
1168,3029.8709350433446,5834.983529594517,-2460.8421004564652,2.000599583317738
1169,1025.5434868673344,6943.282235441597,-834.7335967386448,2.5310288634360685
1170,2148.152532699651,5343.894941116846,-1534.624189592434,3.4267967598188855
1171,3467.7076735029686,8373.32941956775,-638.5918410443683,1.6485222330136677
1172,4924.744712109694,7872.024840430591,-1563.5093757391762,4.430920419431729
1173,3527.2541080666733,8774.53468259398,-2690.2299235076334,3.2381589620203433
1174,2039.2143242566392,7773.867623856109,-2572.8239154038115,1.9912547086574421
1175,3536.0228123984452,8761.605489048743,-527.3150590803821,0.8881001563084481
1176,3159.941518863422,7218.05022276386,-1186.0870066728305,1.2254710410832397
1177,4119.381580604575,7400.874444247877,-2876.803124927276,2.4504310402206264
1178,1427.9225553078336,8907.884218505043,-1240.547487413338,2.478781419833467
1179,4044.111610008112,7568.516587457041,-1969.567382975971,3.570875059285414
1180,3165.066314704441,5123.146275442987,-2231.979032942024,3.40470650228901
1181,4851.9680154359785,7895.211106522092,-2614.848015673664,1.3050921540712692
1182,2367.4886641547446,8621.874768549664,-900.240113608586,2.87982648223306
1183,3530.4875725357924,8182.3209991773065,-2840.3965525272483,0.5824872029715533
1184,4728.11242204007,7335.33309050169,-2275.411344050899,2.0941895975373335
1185,1410.038911962717,7685.214052374065,-2234.042765435739,3.556420962286423
1186,4748.913948945805,8960.767157006687,-2597.736790091249,2.098034373148666
1187,3751.5428892032533,5362.648354037353,-1729.5377917828243,3.8423849592056967
1188,1271.3482364206875,7668.979314532959,-2970.7434329727685,4.404621160501126
1189,2203.8542677872647,6133.590778282375,-2247.561211473977,2.928850410797463
1190,3832.6883545811265,7560.36158634468,-665.9263899173397,1.0800163053670264
1191,1269.4024058750867,7430.4943035357555,-2223.6760766449856,2.018708831621643
1192,3328.6818407050932,5613.827328432648,-2098.851532233121,0.5379334202735007
1193,2383.532227811827,5826.986582960957,-1817.087379414821,2.9109036953630105
1194,3483.6620710699085,7486.518312172854,-1595.7665628713132,3.7862740038951928
1195,1182.9681352500513,5512.919789215097,-978.2283879481399,3.0197603156921717
1196,4486.147224609505,6060.7235005212915,-2524.196942109956,3.6443449167337993
1197,4893.955876709588,8340.98219095201,-820.6340570186071,3.6996157091035466
1198,4875.511421142766,6308.366024006555,-1106.1266071402765,3.904050304869855
1199,3998.607326971699,6952.240625078652,-1193.3741633461118,1.5666551319902169
1200,1520.3449605225278,8764.561340583361,-2782.988565713412,3.9850740912816875
1201,4033.0527837160903,5908.596355347785,-2945.898275063538,3.1163759938539637
1202,1098.347665835206,6558.504069432041,-1514.96824772979,1.6589022263779478
1203,1088.494206115989,7425.831102174183,-842.1650936920969,4.449178859985045
1204,2294.4408765981652,8021.355718015889,-1538.8963396484103,4.300729574926676
1205,2954.572761618663,8606.61354685082,-2466.912836386173,2.7977639328255974
1206,4081.629671231173,8661.89195029406,-2773.700255126967,3.872833513598254
1207,3733.181506426021,8106.560297490492,-1251.0088679556625,1.5459779548794867
1208,2783.610825506993,5913.323346373241,-1195.5743067054761,2.16414798644356
1209,2094.5066651266634,5099.237320170263,-2568.6707482822285,1.2358870429753348
1210,4988.498000630845,6535.095721422495,-2929.5242112586593,2.580410570516992
1211,2704.7252089438916,5566.195403951293,-1979.2912169420074,2.4840057202866612
1212,2805.548097318702,7841.550589753193,-1543.2032446674448,1.3512529038462655
1213,1654.4952847666768,7644.522347302867,-1234.993976082022,3.19120677486439
1214,4179.238194999718,5175.8865664858195,-975.137477117743,0.9711611821016501
1215,3774.7289031259547,8346.375116523805,-1473.6564317331693,0.7467658042788448
1216,1883.0784511550414,5994.973065164729,-2722.7984785037875,2.0396198746495444
1217,1329.5241824633708,6728.908301964169,-1293.545819643963,2.1392991111388198
1218,3721.9972082988525,7671.73494182297,-539.5583927627949,1.7789624261059447
1219,3618.044857124541,6717.675147409013,-736.0385385064901,1.5317865503130017
1220,2093.0381079928375,6765.151211199774,-820.8277268262182,1.8551053800381214
1221,4803.454249001641,5262.511981342962,-2244.574616604148,1.153502295808412
1222,1604.231567123601,6605.774197040015,-1123.0295588649983,2.1138098765315094
1223,2729.3392041704074,8059.391572879934,-872.2413850871362,4.118413494069775
1224,4774.463680670396,8660.70534874639,-1304.1844884218422,1.397707524835353
1225,2678.909267704489,6653.988548253487,-2373.595608580049,3.2378044174014016
1226,3554.103790656342,6694.343307516316,-615.4150703126043,1.0671380415913574
1227,2590.3775918511774,7810.508425294609,-1872.9514713533104,1.915626496040923
1228,2096.86080939468,8771.088004421106,-2675.4861033353013,1.784699122181025
1229,4935.9105918393125,6068.243760957441,-2725.55526235652,4.248117577633311
1230,2637.3360252601724,6760.576826151748,-1381.2025317523855,2.2119282232072357
1231,4576.396814716538,8183.892974209204,-1905.725883958152,3.2618637751255357
1232,1919.8184235643448,7438.774277496153,-2763.790312052591,2.9098512358853172
1233,1852.418816100333,5442.345375855819,-1149.0885696097635,1.0641203011390457
1234,1124.5363315380455,7510.930942249062,-1001.6870818534508,4.258161804122473
1235,3606.6673015035403,5746.985138389307,-1186.4609230338717,1.8834771674230528
1236,2474.1053748950444,7040.863736313617,-2494.347805789968,0.6790334231345989
1237,4457.432999358549,7116.4130706417545,-1275.5613600098266,1.7017748273767506
1238,2892.8396267662283,8504.813448899939,-2973.192992764037,1.8425349035293044
1239,4872.773711658887,6849.977096049753,-2237.219650803977,0.8709813095149088
1240,1742.1020628124847,6117.769688943577,-2002.9461714811407,2.9799096255197712
1241,4474.492671822443,5923.865392864126,-911.8826277862463,1.8870568221661816
1242,4106.387411166967,8497.007506737344,-2024.0140673264893,3.0165384253238834
1243,4083.687378576208,5684.043417672913,-2971.826384526504,0.5269622543562686
1244,4379.13291246755,6703.474243532575,-2119.133970429976,4.42819359596301
1245,4044.0959637719957,5748.692459707788,-1752.689754101782,1.1820654341787264
1246,3504.8812865256614,8093.216160457501,-627.4880333180663,3.1373239468197456
1247,1524.9795107295504,6897.490559898476,-647.4142405261382,3.363137213118062
1248,1130.1047179650077,6404.574762227248,-2547.8149044464712,1.1864333989899043
1249,4683.391391262747,6444.398562505867,-2537.133645651371,0.9468491284096743
1250,3466.601258082952,8408.856826891917,-2591.5463588386237,1.1103087673792347
1251,4186.149163904705,7215.095817177753,-1027.695168964742,1.4872730233797782
1252,2926.0894060502005,7871.471404525055,-2984.9448990789842,1.1729284719716353
1253,1469.2327558495779,8588.154065002738,-2682.0570045203067,3.1959977078243265
1254,1500.7431688102017,8606.966704162569,-1655.1009208897526,2.183332814904269
1255,3742.2611489158853,6314.036217351453,-2381.094832783086,2.6511663780614523
1256,2721.223579597851,8809.805052585541,-2769.108854401845,0.689347155236633
1257,1802.0989068013469,5099.503528058422,-2100.304969165414,3.944995852402893
1258,2966.378186965748,6507.342244064663,-2314.480987349388,1.1822862128247689
1259,1256.8357483005364,8583.195430035366,-1722.2392337142887,1.9406093258203527
1260,3327.8856076575953,6098.547519267931,-551.9160154245105,0.7876065593110679
1261,2075.9736177403906,6092.325801285273,-2689.238407962704,1.0471725385933186
1262,4190.236402548753,6210.489140327555,-2068.183237914764,3.163197639902646
1263,2241.447835694295,7449.253539387689,-670.0374553188135,3.2703480090227557
1264,2820.880596327205,6753.331102457415,-807.8173912654438,3.2078619385014084
1265,1046.4821596324025,7906.93934541337,-2014.3224130392985,2.708547151384088
1266,1289.7875511782354,8579.642570258664,-1252.6168387006587,4.310086656047627
1267,2569.974225626739,7696.797499771443,-2780.357466046636,2.5287086430743058
1268,2919.7553388684937,5817.866880790302,-1218.6473611409622,2.297648117185786
1269,3400.082192477215,8730.727609442009,-567.8556762881462,1.490182262868574
1270,2166.650314837213,6057.971493389914,-1656.279617914521,0.8953981170664504
1271,3779.9275445061703,5599.577181312632,-1753.7744324139644,2.692619719864715
1272,4440.489588756818,5359.869115443844,-2531.703450745224,1.7595607467713124
1273,4119.4039555734,7253.534962664662,-1415.5295027317702,2.5961015327620607
1274,1158.4753013934287,5455.049849922607,-1523.9067980527127,1.3244763130419188
1275,2922.0277890313155,5555.103536450523,-1370.1673513106236,3.8526906888316454
1276,1419.7207136726995,6200.121922381986,-2934.7917832881953,4.498788838636276
1277,1968.1800634501099,6126.612038737855,-1628.191279127316,1.789614040482598
1278,4946.650373068585,7416.958041328569,-1512.6628912565675,3.869310429041319
1279,1569.9821716060528,8266.981117890726,-2481.1746614679946,3.9919445455696296
1280,2995.5526138054242,8045.39862481157,-2479.16785627866,4.4842951550283185
1281,3472.6229372724765,6049.937818865907,-2309.4545787226252,1.8708805191119176
1282,3809.859882176416,5981.24199194392,-1220.696020681906,3.524165574856423
1283,3238.5947339476566,8863.16612042787,-1484.3348411690708,1.4152360145679417
1284,1039.0833896767347,5032.944966367841,-885.5933847054885,2.999184005168573
1285,2305.8452329759675,8518.882132240862,-2260.8535703922544,3.3193702778913505
1286,3070.846573538846,5798.91407648962,-719.829850279204,3.4644827701403855
1287,1351.4659965793335,8789.137292359072,-1140.734595041604,1.3286886743378465
1288,2402.5077248367234,6369.229139310079,-2012.4708249657576,3.894902281984779
1289,1132.8124351654662,6761.407095573009,-2761.84483593636,2.1838874415701675
1290,1314.313988620083,7828.482455777524,-2357.540843781294,1.3654780709382202
1291,2587.6931048063843,7350.676205893042,-608.0794569628742,2.6701243534876062
1292,1530.8630161722413,6271.757318827291,-2224.0915602898017,3.9534285184277684
1293,3270.1633930462326,7215.323663471294,-2175.247599627339,4.368351639112455
1294,3757.859876549063,7922.827537451545,-2526.0276722557073,3.4928312869114975
1295,4202.346796436332,5169.339783609968,-982.8734971530864,0.5224915450854497
1296,1800.6009769792404,5044.797221022816,-2310.889424394307,1.0388030418638246
1297,1669.930329036279,6832.267756291565,-2174.354379077861,0.805095945755463
1298,1418.271361337601,5527.346471214057,-1964.1297289209335,0.904854971975539
1299,3545.720998174547,7657.377165858858,-1915.6793005634756,2.0321398240791004
1300,3825.9029059476047,5856.209824909737,-1971.6480239624457,1.853973259314511
1301,1126.344579302568,6731.404427182684,-1740.6407615631783,0.9547399250732402
1302,4744.848984974759,5790.683747497076,-963.7178009589918,4.028941406456996
1303,1207.8851346058896,7193.934342996497,-951.7873981449447,2.961710305329441
1304,3165.185341204282,5464.213837538276,-1004.2171655916327,3.6858532358257956
1305,3836.242077803666,5092.427411149921,-2747.1879022087815,1.9861975554217235
1306,4483.876494984343,5204.526552426789,-1000.8029918129648,2.1409440651502716
1307,3856.3477285297113,8817.033766061239,-2699.370566283558,1.770484842146912
1308,4206.9123322791675,5569.144874443743,-2688.1905748693553,2.2537064483939644
1309,2357.800770171224,7833.91301254734,-630.3430709125978,2.9415090494202145
1310,4259.300454986049,5271.704816891305,-951.5053882361467,2.4719360313609657
1311,1320.4593855387006,5432.641408940729,-1618.9738328299784,3.851668024753801
1312,4579.266624242111,7035.505005637338,-812.5744888053446,4.1005566744392965
1313,3190.369504614945,6859.483720617374,-526.5883936203427,2.378735413470397
1314,4269.191079849975,8806.32123775948,-1473.394833420556,1.4589919213945977
1315,2809.2731380732002,8779.341812082948,-1467.753907546205,4.2807696778372355
1316,3574.3107807860997,8118.43457016986,-1113.9324271001801,3.440154572203691
1317,3105.610643744453,7408.407320509399,-2419.652619086668,3.0605083442155196
1318,3926.3580870213273,6819.8412695720435,-2582.1878462030018,3.4816549344959036
1319,1326.5199281223584,6424.714137313684,-1101.0481249623188,0.8039271295876915
1320,1241.4083359622553,8788.350187902222,-2137.7380125147442,0.77050531055069
1321,1988.412936040586,7411.635245698742,-2662.324109235165,1.1124826103239496
1322,1638.1787204527534,7316.2901107439775,-2212.8056852056257,1.0898038697621297
1323,4487.1342663688065,5927.60448707566,-2103.4078303135616,2.182681899397618
1324,1876.855949432177,5186.791271540453,-586.9308512357734,1.1296163291414567
1325,4903.461023276525,8780.754319038177,-1255.100722280192,3.918102577066386
1326,2347.5831670844273,6254.941035378615,-1672.859206500665,2.8123877237121033
1327,1728.471662754797,6770.356093297834,-577.8171532934875,1.9730475854010057
1328,4158.794028569917,5458.559774342827,-742.1506488145483,0.7784901529010684
1329,3634.8311020035044,8347.697319637167,-1719.9978584646008,2.8641111838365005
1330,2992.782865812556,5110.527331423723,-735.8009115575483,0.9661312823685053
1331,3221.454203750525,8335.963048396387,-1989.2383548433586,3.472881001610425
1332,3876.8071130890553,5561.140051151867,-2423.9483366084382,3.711032386975286
1333,1913.8189653251948,8546.256450524608,-2418.304557944787,2.6759050318393647
1334,4985.335664226968,7919.09054934463,-1344.2111888946831,1.0984114365634299
1335,4899.172648587133,5658.68105002922,-1747.3241982318073,3.647450894961862
1336,3601.3027453877476,7263.271971437873,-1352.6228824863833,1.7313111570373358
1337,1798.1698037165806,6250.6252574208775,-1284.8100893445753,1.3906125710138393
1338,3720.912969725165,5712.932395646334,-2944.192817755706,2.3822265640737013
1339,1288.7936359167034,8436.728797644433,-2864.901019130244,4.190584965531672
1340,1122.6100088232242,6614.091066028917,-1668.3056835218752,1.6894931682980947
1341,2030.7315540448546,6594.17485746153,-2522.4113055998077,4.122314003890481
1342,2850.4918269572654,5679.54669922648,-1418.6655779889008,0.7146132349593115
1343,4473.090021633522,6532.262704343115,-1619.5356520733799,0.8340948200717873
1344,3908.676279065232,8486.467385315402,-1535.599104072772,3.294244100540988
1345,3970.826084799924,6452.514841958544,-2243.8615504224736,1.2623706457927022
1346,2701.973337792301,8806.414249999152,-1400.3912343052584,1.7664827327865016
1347,2383.7399701878517,8785.23559683355,-926.2684087874422,1.0454919239223162
1348,2484.155051938411,5579.594637229384,-504.821866019407,1.8289930765301934
1349,4950.5982549442315,5709.245014090579,-903.8890345694645,1.6218399755698534
1350,1160.4367656499298,8450.696281327557,-1606.2531008001315,3.4453505559559345
1351,4468.125984489794,6571.0436756988765,-2516.4260208001087,3.3080935527561754
1352,3314.7016342895736,5017.495929132037,-1296.3853097004478,4.319708705713461
1353,2754.461676758362,6095.487278821484,-655.8655361050546,3.3976867406921634
1354,3901.030641660546,7390.515972782239,-2470.333650669244,3.2792710120855397
1355,2946.675765698811,8197.063863839872,-2360.010948683557,3.276815556250607
1356,4493.692952326643,5533.554468373039,-2627.478641470872,4.0318698225927045
1357,4602.807456045034,5442.165457666942,-1158.1958909339958,1.6849469315022003
1358,2686.883707493822,8688.370614289326,-1983.5962414408518,1.700368436775217
1359,2107.311188940206,8004.593471290331,-2843.26090278404,3.464855238819747
1360,3369.4013143734487,7359.118403112314,-812.6250212742993,1.4148205486005097
1361,4649.453382466763,8076.747159983712,-1605.8202382435834,4.14808001659188
1362,1842.6487560226665,6715.417445226554,-2172.2642699991106,2.639126900347544
1363,3491.866334253931,8033.822989236506,-2140.0425598472575,1.700499712371327
1364,3526.2408803700823,6487.211965098143,-2274.3719495227333,3.6043997187599297
1365,3932.452089661124,5976.378289970409,-1861.2995690183955,1.7492825195011843
1366,1526.2707405090391,7916.053685171874,-2157.3957787796376,4.353113268287487
1367,3863.299858728354,6678.689168629073,-1630.1342398234765,4.431956838899939
1368,4636.130082662564,8925.50841730478,-1066.2068693217645,3.1671849678647845
1369,1718.732435480968,6397.940729232404,-1313.8467913890663,0.954535559000917
1370,1950.1732996955107,8686.909682124264,-2263.857768114707,1.55283539973317
1371,4885.580376166558,8731.850194268318,-1678.1474711505518,2.5616678488642215
1372,1723.907810837959,5967.411788258984,-899.6846002193729,3.9057898003919265
1373,4417.540373478317,8192.884726352053,-2829.4844131431864,1.2395459877681145
1374,2969.111425792139,6732.298020578261,-2804.256832532738,0.9176138360557293
1375,1988.9242976127082,8670.098908921393,-1609.5748298756164,0.7979099327561423
1376,4482.999605090045,6800.4970905409555,-1402.2121790254919,2.5278702494401877
1377,2781.221020010662,7977.214869349465,-2471.4674605602395,4.038803878378824
1378,3059.2694157187607,6867.869636655191,-1136.9496832712048,0.6694369705755694
1379,2436.933477599063,5911.203022851425,-1384.3415573981813,1.3492861359741384
1380,3371.80340573971,5797.400515778745,-691.7768294092839,3.273028063358007
1381,1654.0954903400911,6701.7247770253825,-2577.614495353658,3.8034537405748616
1382,2564.3261466070426,8021.97862805686,-1121.5643366049733,3.7295981171966783
1383,4877.6492893411505,7420.285940723067,-2790.8922735418323,3.640272229281324
1384,2032.5337308045102,7754.517159602174,-1586.7689762052562,1.0191992032533599
1385,3626.9466581651686,6129.30540292777,-1620.2621512521355,2.088950328731674
1386,2300.7602568987795,6925.741383830422,-2029.0373883831485,4.438978651326986
1387,4093.8925027464024,5177.581059877308,-888.572130828582,4.455550286352352
1388,1523.4946428733992,8270.129663832482,-2989.0733880349694,2.9097095678167517
1389,4879.284180314178,8959.5686489595,-1699.5514952536982,3.337068818884537
1390,2815.158165534557,6627.516250498684,-2457.1161254120316,4.3051351851412365
1391,1944.2018533858559,5043.854612526174,-1141.2534522089177,2.2997114449648417
1392,1293.9869893200507,5679.170558203789,-2892.331434234757,1.047467431535173
1393,1679.031620350163,7610.107511001675,-921.1132795460558,3.1757955020643127
1394,3079.0957942240707,7448.317272815437,-904.7694332326214,4.340409219602094
1395,2348.012705725145,8151.458878342176,-917.8349689912429,3.2888243754651776
1396,4315.533463530438,6015.536043844273,-2618.5786831683254,3.713284508094951
1397,2723.550094647224,8054.527662188537,-1423.9837035973878,2.1909952158824604
1398,1994.8570903505197,7751.936086094679,-2964.081602041526,0.8858526165794043
1399,3468.57994641612,6291.2579908553735,-880.0935217770007,1.1755283462069333
1400,3827.108867541783,7181.952592227848,-1192.5620162284488,4.430619317741908
1401,1668.1676316037995,5589.0952339933065,-1672.1156727518683,2.47273726797715
1402,1670.4768651532706,6810.25801374233,-1173.5214172584572,0.5480823607089995
1403,1146.685707734172,8524.789358222564,-2764.1897583705695,4.321469122924695
1404,3945.608060262562,6684.7655193015635,-1678.3604195578594,2.491119647884212
1405,3655.21811048722,8358.266825901688,-2271.8087704588866,3.8450735931673505
1406,2898.5235029992555,7361.013461038778,-568.4513419425675,2.693832568147574
1407,4376.681795876788,5767.506852409427,-857.2051234402456,0.9068091346990443
1408,4222.680611800213,7324.424978791585,-1166.8107604150578,2.9622783285277867
1409,3341.417457587009,7023.933316628254,-665.6309118756703,4.489601105278437
1410,4473.085122053035,6594.565340785536,-2132.8917385863156,0.6389511305837723
1411,1823.364840147073,5478.521758064281,-747.8002525295469,3.867176790060176
1412,1447.6784775909114,6666.83465538892,-2186.904419733224,1.4419231826030598
1413,2078.9984460679584,5291.049504958509,-1168.0082007721176,2.0754648908487425
1414,1228.3474243572593,5395.076205595005,-1158.9577205588773,1.9908380470915814
1415,3124.6781120041283,6663.666131730864,-2954.1253088647663,4.095188777076478
1416,4746.422769179846,6221.525927873855,-2097.350754304512,2.5179447553273526
1417,1157.3741626740386,8702.177303448894,-2951.4183189787555,2.28869714733771
1418,1488.4396560401071,6502.823221521082,-507.2699559743787,3.7721004353471055
1419,2808.796113133741,8031.432488288401,-2694.508095426905,0.695628537219791
1420,4735.50007011162,7120.990105464971,-1642.9727608797266,0.8458252603808951
1421,2264.624419907002,7816.342674569341,-1023.6094030934069,0.5867554275051572
1422,3028.9392347535695,6040.463932061597,-2496.840994347769,3.2519316160302028
1423,1166.2914362015683,8767.619891353315,-1787.3683297613184,2.602464548316725
1424,1593.3728038483555,7120.353987657696,-1481.428097697123,4.004088503473131
1425,4946.5204918353875,8325.296285140997,-2599.4881140111365,2.4941316118904227
1426,4860.474785744182,6460.182773904454,-1053.6113502211538,1.3872782910479766
1427,1019.7599237376385,5400.8453962020985,-2251.6588570265867,3.7205894924176643
1428,4807.247141692956,7694.846590883395,-2472.4423091528993,1.6772954169304914
1429,3556.4797512620016,5031.038593349698,-1604.2781339064577,4.242759128608836
1430,4471.673178080088,6901.171906262033,-1974.2159308926553,1.5016955514089618
1431,2818.9594225354367,5771.207610665837,-699.2851384089554,1.1708826114811473
1432,3062.384114317001,7509.502017741448,-799.8432545046153,2.4732959660427514
1433,2955.3863210276804,8917.679492551408,-1791.623341527792,0.7020604718809733
1434,3667.4570301844174,6857.611625282584,-2101.840563186006,0.6456469139304706
1435,1558.6050190252517,8269.993026102667,-2186.205045921837,2.484058181021832
1436,1119.8943594907118,7031.136747804484,-2331.0909422962313,1.3604275231791503
1437,2231.719766364764,6983.360124416096,-1638.6303657188068,0.5374105535807252
1438,3818.7230509465867,8721.693972715111,-987.5534881636413,1.6842276457260867
1439,1807.4138084917936,8559.863474986727,-2223.1084794911058,2.4094694153863676
1440,3693.729733299669,8143.201860751898,-2524.7647757797963,2.0771548058416927
1441,4879.648184429082,6185.023013267137,-1811.2904845417831,1.0418778646416924
1442,1375.6028631576735,7180.033662895762,-2827.4139580058336,2.81869931132791
1443,3690.4084729005053,5895.58893322274,-1246.802484675733,3.341331964590548
1444,2775.0008772182846,6775.666792186159,-1704.104334245166,3.2021566486531814
1445,4472.569017510021,6936.852263039163,-1759.0629800678646,2.07504768513309
1446,1708.5991577895436,8326.560160677323,-2248.8865511249437,1.050384604684456
1447,3770.503808904658,8584.113461299972,-738.3164061706584,2.4979470939628907
1448,4352.461158592441,6658.480249585911,-2773.7842703761185,4.06172701974833
1449,4778.456877896093,5070.817780292949,-825.4399777824215,2.3748913957649314
1450,3732.9921131585834,8447.095359157418,-2058.236993960193,1.2827241989663505
1451,2988.699056033709,5697.114714005443,-798.441210062444,0.8722132123749216
1452,3471.3889608048553,7487.527855561574,-1178.096354169041,4.275706552395518
1453,4475.619937914873,5099.883601736525,-2739.5731833449045,3.4720376355076596
1454,3282.438986555319,6598.025901042257,-921.1592837266157,1.7518678908019294
1455,1121.5482387873474,8943.8412084614,-1294.5579157512373,1.6814096248206978
1456,4723.794782027911,5402.774404415212,-2919.245217711629,4.0808739468903905
1457,3758.1070041262446,6694.77260799857,-2665.743294725825,1.2102729392386045
1458,3706.053543108986,6228.599800759808,-1410.929860410762,2.640149158626178
1459,1862.7006095908687,8620.352493553057,-1343.4987427992876,3.3540171007172055
1460,3635.541880930629,8477.36043162942,-1133.3714179060123,2.0855614078627585
1461,2575.4576226166337,5950.795041224916,-1199.3864980625453,0.6596093701723542
1462,3604.9319081659683,5324.751148201724,-1351.2001133251126,1.4110352548780862
1463,1426.3721212319629,7508.553576244471,-1084.4027456339438,4.1072325497694955
1464,3631.3812184121443,6345.474847534839,-1562.2857352690678,2.5924758673582176
1465,4997.654903082666,7688.337562424253,-2348.0215361888627,3.761764985951879
1466,1192.8481554422242,5128.479024271258,-719.0584656732044,2.7227421711624693
1467,4908.696736885269,5533.596940709957,-2954.4649226700553,4.274408382849213
1468,2627.6318428914824,7745.488931090573,-2083.5957003212743,4.1365363022273804
1469,4483.013801349036,5849.482621209991,-1177.8242672570916,2.4315521680416077
1470,4129.541936233094,8430.350703049606,-1932.1098971258143,1.7730961017453977
1471,3268.0650439466713,5234.363550840541,-2937.9139812999642,2.906675149382441
1472,3953.796837005306,5861.927931142299,-2835.047742209467,3.199550726677894
1473,4514.062245205392,8994.240993940275,-1378.4065771542785,2.4934203692025263
1474,2616.561286604132,6732.30441034717,-587.8385014867508,3.7891328843803778
1475,2308.132646252955,7811.862654178574,-1620.3409104137527,1.2333140871395312
1476,3670.3735422543386,5730.652195428054,-1733.1054549405774,1.8376473224961294
1477,4231.3837677650345,7439.474939942151,-2204.186967359332,3.245505429465812
1478,4049.140539106463,7904.424273477674,-2358.273315334842,1.486735461550229
1479,4191.254595434538,6257.906543466042,-2947.5375456092884,2.2593789787345355
1480,2742.3332592517318,8315.588447903512,-2317.612830898822,4.354934186513171
1481,4271.336864700086,7413.6703138891335,-1877.223897836869,3.0035038907462965
1482,1480.8362214824338,6556.492038460121,-2505.1255423776247,4.296228938564503
1483,3177.9563918433983,7230.569573372634,-2781.630028796427,3.3897656129943035
1484,1023.0346419924863,7307.043389743697,-1205.6803318634936,3.3986670786686917
1485,2298.343319601081,5662.141170775464,-763.4493273298322,2.8674286947608225
1486,2465.8461394855913,6610.929479467864,-658.069825782286,1.0688343792589072
1487,2584.6907664370215,6373.722352077973,-1455.0031787575267,2.578857163545151
1488,3781.868826759449,6603.610890316504,-2868.0635435017957,1.510664802013884
